CODE_CONTRAT,DATE_RECHARGE,TYPE_REFILL,NBR_RECHARGE,MONTANT_RECHARGE,MONTANT_BONUS_RECHARGE
BS_41742768,03/01/2017,0,2,2,20
BS_42054895,03/01/2017,0,2,2,20
BS_18079183,03/01/2017,0,1,1,3
BS_23205551,03/01/2017,0,1,1,4
BS_3903290,03/01/2017,0,1,1,4
BS_26013392,03/01/2017,0,1,1,4
BS_41788416,03/01/2017,0,1,1,10
BS_20412618,03/01/2017,0,1,1,4
BS_23272173,03/01/2017,0,1,1,10
BS_23219677,03/01/2017,0,1,1,7
BS_27538840,03/01/2017,0,1,1,10
BS_20350411,03/01/2017,0,1,1,4
BS_27185114,03/01/2017,0,1,1,4
BS_3701394,03/01/2017,0,1,1,7
BS_25119518,03/01/2017,0,1,1,4
BS_3630421,03/01/2017,0,2,2,0
BS_23228740,03/01/2017,0,1,5,50
BS_36333505,03/01/2017,0,1,1,10
BS_13755833,03/01/2017,0,1,5,75
BS_36201999,03/01/2017,1,1,1,8.77
BS_42032910,03/01/2017,1,1,5,43.85
BS_1889096,03/01/2017,0,1,1,0
BS_26274929,03/01/2017,0,1,1,7
BS_8130167,03/01/2017,0,1,1,0
BS_34334653,03/01/2017,0,1,1,10
BS_3809119,03/01/2017,0,1,1,7
BS_3713876,03/01/2017,0,1,1,7
BS_39827091,03/01/2017,0,1,5,50
BS_36380027,03/01/2017,0,1,1,10
BS_29031062,03/01/2017,0,1,5,50
BS_39156450,03/01/2017,0,1,1,0
BS_26271302,03/01/2017,0,1,1,7
BS_36733514,03/01/2017,1,1,1,8.77
BS_3689572,03/01/2017,0,1,1,4
BS_14879860,03/01/2017,0,1,1,7
BS_41752655,03/01/2017,0,1,1,10
BS_31516959,03/01/2017,0,1,1,4
BS_31904454,03/01/2017,0,1,1,10
BS_23296790,03/01/2017,0,1,5,50
BS_34178935,03/01/2017,0,2,2,20
BS_3419226,03/01/2017,0,1,5,45
BS_35033212,03/01/2017,0,1,1,10
BS_3645731,03/01/2017,0,1,1,4
BS_35983115,03/01/2017,0,1,1,0
BS_26276244,03/01/2017,0,3,7,89
BS_20356351,03/01/2017,0,1,1,7
BS_40100266,03/01/2017,0,1,1,10
BS_33515344,03/01/2017,0,1,1,10
BS_27185130,03/01/2017,0,1,1,4
BS_27963372,03/01/2017,0,1,1,4
BS_42057955,03/01/2017,0,1,5,50
BS_4029964,03/01/2017,0,1,5,45
BS_3800072,03/01/2017,1,1,3,10.524
BS_42152094,03/01/2017,0,1,1,10
BS_40150068,03/01/2017,0,2,2,0
BS_41734080,03/01/2017,0,1,1,0
BS_35636557,03/01/2017,0,2,2,20
BS_15853907,03/01/2017,1,1,5,64.97
BS_41702546,03/01/2017,0,1,1,10
BS_16901255,03/01/2017,0,1,1,4
BS_14019902,03/01/2017,0,2,2,0
BS_7969861,03/01/2017,0,2,2,0
BS_3655389,03/01/2017,0,1,1,7
BS_34285427,03/01/2017,0,1,1,10
BS_23186832,03/01/2017,0,1,5,50
BS_35981694,03/01/2017,0,1,1,0
BS_26432581,03/01/2017,0,1,5,50
BS_42080688,03/01/2017,0,1,5,0
BS_3645953,03/01/2017,0,1,5,45
BS_41750662,03/01/2017,0,1,5,50
BS_41038132,03/01/2017,1,1,1,8.77
BS_42032993,03/01/2017,0,1,1,10
BS_27183922,03/01/2017,0,1,5,50
BS_16900087,03/01/2017,0,1,1,4
BS_41041970,03/01/2017,0,2,2,0
BS_41826832,03/01/2017,0,1,5,50
BS_25714922,03/01/2017,0,5,5,20
BS_3920637,03/01/2017,0,1,1,4
BS_26657790,03/01/2017,0,1,5,50
BS_20364769,03/01/2017,0,1,1,4
BS_18030785,03/01/2017,0,1,5,66.2
BS_36722790,03/01/2017,0,1,1,10
BS_14547067,03/01/2017,1,1,1,6.139
BS_42098229,03/01/2017,0,1,1,0
BS_23921792,03/01/2017,0,2,2,0
BS_42047950,03/01/2017,0,1,1,0
BS_39479301,03/01/2017,0,1,1,0
BS_26267352,03/01/2017,0,1,1,4
BS_39165100,03/01/2017,1,1,1,8.77
BS_19505289,03/01/2017,0,1,1,3
BS_1169654,03/01/2017,0,1,1,4
BS_4022031,03/01/2017,0,1,5,66.2
BS_42281519,03/01/2017,0,2,6,0
BS_42110765,03/01/2017,0,1,5,50
BS_35361927,03/01/2017,0,1,5,66.2
BS_5261645,03/01/2017,0,1,1,4
BS_40078449,03/01/2017,0,1,1,10
BS_41793521,03/01/2017,0,1,1,10
BS_41066594,03/01/2017,0,1,1,10
BS_33828554,03/01/2017,0,1,1,10
BS_3794821,03/01/2017,0,1,1,7
BS_42047713,03/01/2017,0,1,1,10
BS_41799498,03/01/2017,0,1,1,0
BS_14530429,03/01/2017,0,1,5,66.2
BS_39974872,03/01/2017,0,1,1,10
BS_4128069,03/01/2017,0,1,1,7
BS_4245720,03/01/2017,0,1,5,75
BS_25565091,03/01/2017,0,1,1,10
BS_20992212,03/01/2017,0,1,1,4
BS_3561015,03/01/2017,0,1,1,0
BS_42278496,03/01/2017,0,2,2,0
BS_23290518,03/01/2017,0,1,1,7
BS_22782182,03/01/2017,1,1,1,6.139
BS_39812847,03/01/2017,0,1,1,10
BS_3941385,03/01/2017,0,1,1,7
BS_3737660,03/01/2017,0,1,1,0
BS_41732285,03/01/2017,1,1,10,87.7
BS_7485457,03/01/2017,1,1,1,3.508
BS_42042602,03/01/2017,0,1,1,0
BS_26295017,03/01/2017,0,1,1,7
BS_3473932,03/01/2017,0,1,5,45
BS_42166258,03/01/2017,0,1,5,50
BS_4205145,03/01/2017,0,1,5,45
BS_33967518,03/01/2017,0,1,1,10
BS_3713311,03/01/2017,0,1,1,7
BS_39160474,03/01/2017,0,1,1,0
BS_7833456,03/01/2017,0,1,1,4
BS_19759085,03/01/2017,0,1,1,4
BS_31367491,03/01/2017,0,1,1,10
BS_23211579,03/01/2017,0,2,2,14
BS_23237674,03/01/2017,0,1,1,7
BS_23290955,03/01/2017,0,1,1,0
BS_23190079,03/01/2017,0,1,1,7
BS_41823070,03/01/2017,0,2,2,20
BS_3992947,03/01/2017,0,1,5,66.2
BS_40146798,03/01/2017,0,1,1,10
BS_4085405,03/01/2017,1,1,1,0
BS_27209323,03/01/2017,0,1,1,4
BS_29053502,03/01/2017,0,2,2,8
BS_4194026,03/01/2017,0,1,5,75
BS_42278358,03/01/2017,0,1,5,50
BS_35940021,03/01/2017,1,1,2,17.54
BS_3634887,03/01/2017,0,1,1,7
BS_28006188,03/01/2017,0,1,1,4
BS_29909953,03/01/2017,0,1,1,10
BS_42291877,03/01/2017,0,1,1,10
BS_16933233,03/01/2017,0,1,5,75
BS_34707385,03/01/2017,0,1,1,10
BS_23217909,03/01/2017,0,1,1,0
BS_33905149,03/01/2017,1,1,1,8.77
BS_20359741,03/01/2017,0,1,1,4
BS_20351693,03/01/2017,0,1,5,75
BS_42133862,03/01/2017,0,2,10,100
BS_4259272,03/01/2017,0,1,5,45
BS_7770447,03/01/2017,0,1,5,75
BS_35348044,03/01/2017,0,1,1,0
BS_41725124,03/01/2017,0,1,1,10
BS_39881422,03/01/2017,0,3,3,30
BS_35035902,03/01/2017,0,1,1,10
BS_3627216,03/01/2017,0,1,1,0
BS_12415128,03/01/2017,0,1,5,66.2
BS_42060450,03/01/2017,0,1,1,10
BS_20349887,03/01/2017,0,1,1,7
BS_25703714,03/01/2017,0,1,1,7
BS_34016603,03/01/2017,0,3,3,30
BS_3755279,03/01/2017,0,2,2,0
BS_23185938,03/01/2017,0,1,1,4
BS_21167944,03/01/2017,0,2,2,0
BS_3971123,03/01/2017,0,2,2,14
BS_36686579,03/01/2017,0,1,1,10
BS_3720895,03/01/2017,0,1,1,7
BS_4053158,03/01/2017,0,1,1,4
BS_41046718,03/01/2017,0,1,1,10
BS_23238086,03/01/2017,0,1,1,7
BS_36719522,03/01/2017,0,1,1,4
BS_26296600,03/01/2017,0,1,5,75
BS_35981997,03/01/2017,0,1,1,10
BS_41748886,03/01/2017,0,1,1,0
BS_34334304,03/01/2017,0,2,2,20
BS_26269037,03/01/2017,0,1,1,7
BS_26273391,03/01/2017,0,1,1,7
BS_21003309,03/01/2017,0,1,1,14
BS_20364071,03/01/2017,0,4,20,180
BS_23260503,03/01/2017,0,1,1,7
BS_4081843,03/01/2017,0,1,1,7
BS_30037612,03/01/2017,0,1,1,10
BS_31506824,03/01/2017,0,1,1,10
BS_41806762,03/01/2017,1,1,1,8.77
BS_4022391,03/01/2017,0,1,1,7
BS_42042241,03/01/2017,0,1,5,50
BS_41822976,03/01/2017,0,1,1,10
BS_41039813,03/01/2017,0,1,1,4
BS_3962799,03/01/2017,0,1,1,7
BS_35136658,03/01/2017,0,1,1,10
BS_39316637,03/01/2017,0,1,1,10
BS_3547797,03/01/2017,0,1,5,75
BS_29188700,03/01/2017,0,2,2,0
BS_16737581,03/01/2017,0,1,1,4
BS_3784916,03/01/2017,0,1,5,66.2
BS_25561080,03/01/2017,0,1,1,10
BS_23205665,03/01/2017,0,1,1,4
BS_5168169,03/01/2017,0,1,1,4
BS_23307393,03/01/2017,0,1,1,7
BS_40132338,03/01/2017,0,1,5,50
BS_4073158,03/01/2017,1,1,8,63.144
BS_34745212,03/01/2017,1,1,2,7.016
BS_41788481,03/01/2017,0,1,5,50
BS_3514276,03/01/2017,0,1,1,7
BS_36185664,03/01/2017,0,1,5,50
BS_3920306,03/01/2017,0,1,1,7
BS_23289458,03/01/2017,0,1,1,7
BS_4025047,03/01/2017,1,1,3,0
BS_3485772,03/01/2017,0,2,2,0
BS_39357382,03/01/2017,0,1,1,10
BS_34180102,03/01/2017,1,1,2,17.54
BS_13467898,03/01/2017,0,1,1,4
BS_26436471,03/01/2017,0,1,1,7
BS_3960711,03/01/2017,0,1,5,45
BS_42137249,03/01/2017,0,1,1,10
BS_39865021,03/01/2017,0,1,1,10
BS_1666153,03/01/2017,1,1,1,3.508
BS_33283352,03/01/2017,0,1,1,10
BS_23197347,03/01/2017,0,1,1,7
BS_3656017,03/01/2017,1,1,2,12.278
BS_27188562,03/01/2017,0,1,5,50
BS_42094439,03/01/2017,0,1,1,0
BS_40077772,03/01/2017,0,1,1,10
BS_41748763,03/01/2017,0,1,1,10
BS_39481457,03/01/2017,0,1,1,10
BS_42035472,03/01/2017,0,1,1,10
BS_4258958,03/01/2017,0,1,1,4
BS_23257690,03/01/2017,0,1,1,7
BS_3573096,03/01/2017,0,1,5,75
BS_16901241,03/01/2017,0,1,1,0
BS_29174728,03/01/2017,0,1,1,4
BS_39879963,03/01/2017,0,1,1,10
BS_33904812,03/01/2017,0,1,1,10
BS_3695038,03/01/2017,0,1,5,45
BS_41072038,03/01/2017,0,1,1,10
BS_20348390,03/01/2017,0,1,5,75
BS_34523960,03/01/2017,0,2,2,20
BS_42281171,03/01/2017,0,1,1,0
BS_3590412,03/01/2017,0,1,1,7
BS_41824966,03/01/2017,0,1,1,10
BS_23214146,03/01/2017,0,1,5,50
BS_35862884,03/01/2017,0,1,1,10
BS_36724672,03/01/2017,0,2,2,20
BS_40136648,03/01/2017,0,3,3,30
BS_27191957,03/01/2017,0,1,1,4
BS_19969962,03/01/2017,0,1,5,15
BS_32252239,03/01/2017,0,1,1,10
BS_7999706,03/01/2017,0,1,1,4
BS_3501204,03/01/2017,0,1,1,7
BS_4036935,03/01/2017,0,1,5,75
BS_26439074,03/01/2017,0,1,5,75
BS_42144896,03/01/2017,0,1,1,0
BS_490145,03/01/2017,0,1,1,0
BS_33551314,03/01/2017,1,1,1,0
BS_28992455,03/01/2017,0,1,5,50
BS_16944781,03/01/2017,0,1,1,7
BS_1619750,03/01/2017,0,1,1,4
BS_3404197,03/01/2017,0,1,1,4
BS_556250,03/01/2017,0,1,1,0
BS_34499839,03/01/2017,0,1,1,10
BS_3630735,03/01/2017,1,1,1,3.508
BS_34446878,03/01/2017,0,1,1,10
BS_23305312,03/01/2017,0,1,1,7
BS_40154730,03/01/2017,0,2,2,20
BS_4277122,03/01/2017,0,1,1,7
BS_42298284,03/01/2017,0,1,1,10
BS_41748958,03/01/2017,0,1,1,10
BS_33844388,03/01/2017,0,1,1,10
BS_41827069,03/01/2017,0,1,1,10
BS_34798408,03/01/2017,0,1,1,0
BS_39944215,03/01/2017,0,1,1,10
BS_39281706,04/01/2017,0,1,1,10
BS_23296778,04/01/2017,0,2,6,54
BS_39858054,04/01/2017,0,1,1,10
BS_41702985,04/01/2017,0,1,5,50
BS_24291122,04/01/2017,0,1,1,4
BS_1358417,04/01/2017,0,1,1,4
BS_16726043,04/01/2017,0,1,1,4
BS_20988792,04/01/2017,0,1,1,4
BS_32097513,04/01/2017,0,1,1,10
BS_36724672,04/01/2017,0,1,1,10
BS_42060209,04/01/2017,0,1,1,10
BS_34180372,04/01/2017,0,2,2,0
BS_19504648,04/01/2017,0,1,1,3
BS_42132415,04/01/2017,0,2,2,20
BS_36430252,04/01/2017,0,1,1,10
BS_31890973,04/01/2017,0,1,1,10
BS_25115836,04/01/2017,1,2,5,3.508
BS_22785580,04/01/2017,0,5,5,35
BS_36187648,04/01/2017,0,1,1,10
BS_40793428,04/01/2017,0,1,5,50
BS_41039221,04/01/2017,0,1,1,10
BS_41827180,04/01/2017,0,1,1,7
BS_41774380,04/01/2017,0,1,1,10
BS_3939637,04/01/2017,0,1,1,7
BS_23249076,04/01/2017,0,1,1,7
BS_26439113,04/01/2017,0,1,5,50
BS_41735088,04/01/2017,0,1,1,10
BS_27191257,04/01/2017,0,1,1,4
BS_26275310,04/01/2017,0,1,1,7
BS_40167660,04/01/2017,0,1,1,4
BS_32250400,04/01/2017,0,1,1,10
BS_3511019,04/01/2017,0,1,1,4
BS_27549414,04/01/2017,0,2,6,54
BS_23307755,04/01/2017,0,1,5,75
BS_3779787,04/01/2017,0,1,1,4
BS_4025507,04/01/2017,0,1,1,4
BS_27555945,04/01/2017,0,1,1,4
BS_4025008,04/01/2017,1,1,1,3.508
BS_5282417,04/01/2017,0,1,5,45
BS_21024229,04/01/2017,0,1,1,14
BS_19538471,04/01/2017,0,2,2,0
BS_33952588,04/01/2017,0,1,1,10
BS_30939522,04/01/2017,0,1,1,4
BS_21023865,04/01/2017,0,1,1,14
BS_20356805,04/01/2017,0,1,1,4
BS_29053975,04/01/2017,0,1,1,4
BS_25588150,04/01/2017,0,2,6,82
BS_41733557,04/01/2017,0,1,1,10
BS_18036576,04/01/2017,0,1,1,7
BS_40547776,04/01/2017,0,1,1,10
BS_34086079,04/01/2017,0,1,1,10
BS_23300563,04/01/2017,1,2,4,24.556
BS_36168742,04/01/2017,0,2,2,20
BS_3821788,04/01/2017,0,1,1,7
BS_36743524,04/01/2017,0,1,5,50
BS_20399625,04/01/2017,0,1,5,66.2
BS_27961654,04/01/2017,0,1,1,4
BS_3439581,04/01/2017,0,1,1,7
BS_27957158,04/01/2017,0,1,1,4
BS_27964543,04/01/2017,0,1,1,4
BS_42167921,04/01/2017,0,1,1,10
BS_41031122,04/01/2017,0,1,5,50
BS_7547931,04/01/2017,0,6,6,42
BS_36168750,04/01/2017,0,2,2,20
BS_3714334,04/01/2017,0,3,15,135
BS_7777279,04/01/2017,0,1,1,10
BS_3809188,04/01/2017,0,2,2,8
BS_17242787,04/01/2017,0,1,1,4
BS_3687850,04/01/2017,0,2,2,14
BS_36180350,04/01/2017,0,1,1,0
BS_3066155,04/01/2017,0,1,1,4
BS_19766428,04/01/2017,1,2,10,3
BS_41041962,04/01/2017,1,1,1,8.77
BS_3462197,04/01/2017,0,1,1,7
BS_14547138,04/01/2017,0,1,1,4
BS_3938019,04/01/2017,1,1,1,6.139
BS_34470845,04/01/2017,0,1,1,0
BS_24077501,04/01/2017,0,1,1,0
BS_41752933,04/01/2017,0,1,5,66.2
BS_20359186,04/01/2017,0,1,5,45
BS_36239451,04/01/2017,0,1,1,10
BS_3923606,04/01/2017,1,1,1,6.139
BS_39171928,04/01/2017,0,1,1,0
BS_23257243,04/01/2017,0,1,1,4
BS_42135635,04/01/2017,0,1,1,10
BS_26026089,04/01/2017,1,1,2,12.278
BS_3856122,04/01/2017,0,1,1,7
BS_20352881,04/01/2017,0,1,5,50
BS_32248456,04/01/2017,0,1,1,10
BS_4273644,04/01/2017,0,1,1,4
BS_35981997,04/01/2017,0,1,1,10
BS_26271721,04/01/2017,0,1,1,4
BS_29005041,04/01/2017,1,1,5,43.85
BS_33954150,04/01/2017,0,1,1,10
BS_20362714,04/01/2017,0,1,5,50
BS_41731979,04/01/2017,0,1,1,10
BS_34630766,04/01/2017,0,1,1,10
BS_41083249,04/01/2017,0,1,1,0
BS_5117887,04/01/2017,0,1,5,45
BS_42093410,04/01/2017,1,1,5,0
BS_41752655,04/01/2017,0,1,1,10
BS_42325635,04/01/2017,0,1,1,10
BS_30570004,04/01/2017,0,1,1,4
BS_26295682,04/01/2017,0,1,1,7
BS_4024492,04/01/2017,0,1,5,66.2
BS_3649554,04/01/2017,0,1,5,50
BS_33015428,04/01/2017,0,1,5,0
BS_41745803,04/01/2017,0,1,1,10
BS_16904755,04/01/2017,0,1,1,4
BS_41050105,04/01/2017,1,1,1,0
BS_26288733,04/01/2017,0,1,1,4
BS_9227770,04/01/2017,0,1,1,4
BS_25709392,04/01/2017,0,1,1,7
BS_25561112,04/01/2017,0,1,1,10
BS_22780154,04/01/2017,0,1,1,4
BS_25555241,04/01/2017,1,1,2,12.278
BS_42138169,04/01/2017,0,1,1,10
BS_41753369,04/01/2017,0,2,2,20
BS_16905490,04/01/2017,0,1,1,7
BS_3503329,04/01/2017,0,1,5,66.2
BS_42286653,04/01/2017,0,1,1,10
BS_3686932,04/01/2017,0,1,1,7
BS_15851122,04/01/2017,0,1,1,0
BS_3444200,04/01/2017,0,1,1,4
BS_42147632,04/01/2017,0,1,5,50
BS_42094562,04/01/2017,0,1,1,10
BS_42084276,04/01/2017,1,1,1,8.77
BS_3394666,04/01/2017,0,1,1,7
BS_1666153,04/01/2017,0,3,7,53
BS_42164081,04/01/2017,0,1,1,10
BS_31507602,04/01/2017,0,1,1,10
BS_23916034,04/01/2017,0,1,1,0
BS_20362226,04/01/2017,1,1,5,65.775
BS_42154482,04/01/2017,0,2,10,100
BS_41774141,04/01/2017,0,1,1,10
BS_3856760,04/01/2017,0,1,1,0
BS_39431009,04/01/2017,0,1,1,10
BS_7975463,04/01/2017,0,1,5,66.2
BS_15651277,04/01/2017,0,1,1,4
BS_36171728,04/01/2017,0,1,1,7
BS_39850343,04/01/2017,1,1,1,0
BS_3691348,04/01/2017,0,1,1,4
BS_16901803,04/01/2017,0,1,1,4
BS_31324931,04/01/2017,0,1,5,50
BS_26021502,04/01/2017,0,1,1,4
BS_42278633,04/01/2017,0,1,1,10
BS_15128319,04/01/2017,0,1,1,4
BS_42170362,04/01/2017,0,1,1,10
BS_23207232,04/01/2017,0,1,5,50
BS_23186329,04/01/2017,0,1,1,10
BS_41761270,04/01/2017,0,1,1,10
BS_41824904,04/01/2017,0,1,1,10
BS_36189157,04/01/2017,0,1,1,10
BS_42117524,04/01/2017,0,1,1,10
BS_9233705,04/01/2017,0,1,5,45
BS_31324160,04/01/2017,0,1,5,50
BS_41075234,04/01/2017,0,1,1,10
BS_27538847,04/01/2017,0,1,1,4
BS_36717096,04/01/2017,0,1,1,10
BS_3693412,04/01/2017,0,1,1,7
BS_36725518,04/01/2017,0,1,1,10
BS_18051966,04/01/2017,0,1,1,7
BS_36169816,04/01/2017,0,1,5,50
BS_23250959,04/01/2017,0,1,1,4
BS_26271800,04/01/2017,0,1,1,4
BS_39847392,04/01/2017,0,1,1,10
BS_39853058,04/01/2017,0,1,1,10
BS_3600719,04/01/2017,1,1,4,14.032
BS_41713909,04/01/2017,0,1,5,50
BS_35982023,04/01/2017,0,1,1,10
BS_21001416,04/01/2017,0,1,1,4
BS_35359220,04/01/2017,0,1,1,10
BS_2522757,04/01/2017,0,1,1,4
BS_42329950,04/01/2017,0,1,1,10
BS_26274849,04/01/2017,0,1,1,0
BS_26270026,04/01/2017,0,1,1,7
BS_3423329,04/01/2017,1,1,1,6.139
BS_4005744,04/01/2017,1,1,1,6.139
BS_39873212,04/01/2017,0,1,1,0
BS_3621590,04/01/2017,0,1,1,0
BS_22019647,04/01/2017,0,2,2,14
BS_29682837,04/01/2017,0,1,1,4
BS_3716367,04/01/2017,0,1,1,7
BS_23215354,04/01/2017,0,1,5,75
BS_3910804,04/01/2017,0,1,1,4
BS_4195257,04/01/2017,0,1,1,4
BS_42278363,04/01/2017,1,1,1,8.77
BS_29644887,04/01/2017,0,2,2,8
BS_34703988,04/01/2017,0,1,1,0
BS_25230735,04/01/2017,0,1,5,50
BS_23190075,04/01/2017,0,1,1,7
BS_42050326,04/01/2017,0,2,2,0
BS_33844388,04/01/2017,0,1,1,10
BS_18004194,04/01/2017,0,2,2,8
BS_42035897,04/01/2017,0,1,1,10
BS_25717960,04/01/2017,0,1,1,4
BS_35346230,04/01/2017,1,1,2,0
BS_39159145,04/01/2017,0,1,1,10
BS_3892489,04/01/2017,0,1,1,7
BS_9281538,04/01/2017,0,1,5,75
BS_34441495,04/01/2017,0,1,1,10
BS_35595640,04/01/2017,0,1,1,10
BS_5319001,04/01/2017,0,1,1,4
BS_4063754,04/01/2017,0,1,5,75
BS_14532510,04/01/2017,0,1,1,7
BS_23297399,04/01/2017,0,1,1,7
BS_42153372,04/01/2017,0,1,1,0
BS_1183412,04/01/2017,0,2,2,8
BS_31118334,04/01/2017,0,1,1,10
BS_39172749,04/01/2017,0,1,1,10
BS_39476392,04/01/2017,0,1,1,10
BS_26282829,04/01/2017,0,2,2,14
BS_3991707,04/01/2017,0,1,1,7
BS_4098276,04/01/2017,0,1,1,7
BS_3766417,04/01/2017,0,1,1,4
BS_40077772,04/01/2017,0,1,1,10
BS_36737214,04/01/2017,0,1,1,4
BS_42164767,04/01/2017,0,1,1,0
BS_42033218,04/01/2017,0,1,1,0
BS_8344729,04/01/2017,0,1,1,7
BS_23302501,04/01/2017,0,1,1,7
BS_25592296,04/01/2017,0,1,1,7
BS_3623494,04/01/2017,0,1,1,4
BS_34087918,04/01/2017,0,1,1,10
BS_4047686,04/01/2017,0,2,2,14
BS_42063592,04/01/2017,0,1,1,10
BS_23185540,04/01/2017,0,1,1,0
BS_3814017,04/01/2017,0,1,1,7
BS_3400887,04/01/2017,0,1,1,0
BS_28964468,04/01/2017,0,1,1,4
BS_3920944,04/01/2017,0,1,1,4
BS_5398425,04/01/2017,0,1,5,45
BS_23295282,04/01/2017,0,1,1,4
BS_22761210,04/01/2017,0,1,1,7
BS_42291692,04/01/2017,0,1,1,10
BS_20364866,04/01/2017,0,1,1,7
BS_3712227,04/01/2017,0,1,1,0
BS_3973934,04/01/2017,0,1,5,45
BS_4048877,04/01/2017,0,1,5,75
BS_35940021,04/01/2017,0,1,1,10
BS_41078083,04/01/2017,1,1,1,8.77
BS_39353492,04/01/2017,0,1,1,10
BS_4139889,04/01/2017,0,2,2,14
BS_41703180,04/01/2017,0,1,1,4
BS_31916535,04/01/2017,0,1,1,10
BS_3904413,04/01/2017,0,1,1,7
BS_27903480,04/01/2017,0,1,5,100
BS_3604890,04/01/2017,0,1,1,4
BS_42118481,04/01/2017,0,3,3,30
BS_25561946,04/01/2017,0,1,1,4
BS_31073501,04/01/2017,0,2,6,54
BS_4101330,04/01/2017,0,1,1,7
BS_39467482,04/01/2017,0,1,5,50
BS_9222106,04/01/2017,0,1,1,7
BS_41708481,04/01/2017,0,1,1,10
BS_42313745,04/01/2017,0,2,2,20
BS_26270070,04/01/2017,0,1,1,7
BS_26660619,04/01/2017,0,1,1,4
BS_9236523,04/01/2017,0,1,1,7
BS_30917228,04/01/2017,0,1,1,4
BS_23212331,04/01/2017,0,1,1,10
BS_41820101,04/01/2017,0,2,2,20
BS_39464188,04/01/2017,0,1,1,10
BS_26020889,04/01/2017,0,2,2,20
BS_36167122,04/01/2017,0,1,1,10
BS_41715368,04/01/2017,0,1,1,10
BS_23291525,04/01/2017,0,1,5,50
BS_23221403,04/01/2017,0,2,2,8
BS_39156585,04/01/2017,0,1,1,10
BS_26667082,04/01/2017,1,1,5,43.85
BS_35975069,04/01/2017,0,1,1,4
BS_713497,04/01/2017,0,1,1,0
BS_39476201,04/01/2017,0,5,25,250
BS_40855376,04/01/2017,0,1,1,10
BS_29405799,04/01/2017,0,2,2,0
BS_3668280,04/01/2017,0,1,1,4
BS_29919072,04/01/2017,0,1,1,4
BS_42107186,04/01/2017,0,1,1,10
BS_42063975,04/01/2017,0,2,2,20
BS_40134447,04/01/2017,0,1,1,10
BS_25555319,04/01/2017,0,1,1,10
BS_14028433,04/01/2017,0,1,5,53.7
BS_4093664,04/01/2017,0,1,1,7
BS_35861048,04/01/2017,0,2,2,20
BS_20407856,04/01/2017,0,1,1,7
BS_3950389,04/01/2017,0,1,5,50
BS_14682200,04/01/2017,0,1,1,0
BS_39171903,04/01/2017,0,1,1,0
BS_26026442,04/01/2017,0,1,1,4
BS_39463144,04/01/2017,0,2,2,20
BS_39874609,04/01/2017,0,1,1,10
BS_34603816,04/01/2017,0,1,5,50
BS_35984718,04/01/2017,0,1,1,10
BS_3624696,04/01/2017,0,1,1,7
BS_38799348,04/01/2017,0,2,2,20
BS_41760649,04/01/2017,0,1,5,0
BS_31448135,04/01/2017,0,1,5,50
BS_8353851,04/01/2017,0,1,1,7
BS_22017157,04/01/2017,0,2,2,20
BS_42141458,04/01/2017,0,1,1,10
BS_41702546,04/01/2017,0,1,1,10
BS_28965158,04/01/2017,0,1,1,0
BS_3616785,04/01/2017,0,1,1,7
BS_41721549,04/01/2017,0,1,1,10
BS_42057882,04/01/2017,1,1,1,8.77
BS_3585275,04/01/2017,0,1,1,7
BS_41686725,04/01/2017,0,1,1,10
BS_3570978,04/01/2017,0,1,1,7
BS_36012294,04/01/2017,0,1,5,0
BS_42275922,04/01/2017,0,1,5,0
BS_4029328,05/01/2017,1,1,2,7.016
BS_15744289,05/01/2017,0,1,1,7
BS_7999706,05/01/2017,0,1,1,4
BS_23295282,05/01/2017,0,1,1,4
BS_41715360,05/01/2017,0,1,1,10
BS_42049355,05/01/2017,0,1,1,4
BS_25700824,05/01/2017,0,2,2,14
BS_39481001,05/01/2017,0,1,1,0
BS_20350946,05/01/2017,0,1,5,75
BS_26444739,05/01/2017,1,1,1,3.508
BS_16737581,05/01/2017,0,1,1,4
BS_41829165,05/01/2017,0,1,1,10
BS_4179399,05/01/2017,0,1,1,7
BS_42106889,05/01/2017,0,1,1,4
BS_14539457,05/01/2017,0,1,1,7
BS_3597039,05/01/2017,1,1,1,6.139
BS_8004435,05/01/2017,0,1,1,4
BS_14531545,05/01/2017,0,1,5,45
BS_36722717,05/01/2017,0,1,5,0
BS_3943488,05/01/2017,0,1,1,7
BS_3452820,05/01/2017,1,1,2,7.016
BS_39838648,05/01/2017,0,1,1,10
BS_41720133,05/01/2017,1,1,1,0
BS_39862149,05/01/2017,1,1,2,17.54
BS_42322413,05/01/2017,0,1,5,50
BS_35040159,05/01/2017,0,1,1,10
BS_20363421,05/01/2017,0,1,5,45
BS_3656017,05/01/2017,1,1,2,12.278
BS_3742798,05/01/2017,1,1,1,0
BS_25562976,05/01/2017,0,1,1,7
BS_35984265,05/01/2017,0,1,5,0
BS_36200168,05/01/2017,0,1,1,0
BS_34525595,05/01/2017,0,1,1,0
BS_29708099,05/01/2017,0,1,5,50
BS_4251303,05/01/2017,0,1,1,7
BS_42147736,05/01/2017,0,1,1,10
BS_41720130,05/01/2017,0,1,1,10
BS_41824801,05/01/2017,0,1,1,10
BS_42145704,05/01/2017,0,1,1,0
BS_7548517,05/01/2017,0,1,1,4
BS_3584987,05/01/2017,0,1,1,0
BS_3801690,05/01/2017,0,1,1,4
